Round,Double Sixes(T/F),Winner,Total Doubles,Double Ones,Double Twos,Double Threes,Double Fours,Double Fives,Double Sixes
5267,True,Gambler,3,1,0,0,1,0,1
5268,True,Gambler,4,0,0,1,0,1,2
5269,False,House,2,0,0,1,0,1,0
5270,False,House,1,0,0,0,1,0,0
5271,True,Gambler,6,1,0,4,0,0,1
5272,False,House,1,0,0,1,0,0,0
5273,False,House,6,0,1,2,0,3,0
5274,False,House,1,0,0,1,0,0,0
5275,True,Gambler,6,1,0,1,0,2,2
5276,False,House,6,2,1,1,1,1,0
5277,True,Gambler,5,2,0,0,1,1,1
5278,False,House,2,1,0,1,0,0,0
5279,True,Gambler,6,0,0,0,3,1,2
5280,False,House,4,0,4,0,0,0,0
5281,True,Gambler,4,0,0,1,1,1,1
5282,False,House,2,0,0,1,0,1,0
5283,True,Gambler,5,0,0,1,0,3,1
5284,True,Gambler,9,3,0,2,1,2,1
5285,True,Gambler,5,0,0,0,3,1,1
5286,False,House,5,2,0,0,1,2,0
5287,True,Gambler,2,0,0,1,0,0,1
5288,True,Gambler,4,0,0,1,1,1,1
5289,False,House,6,0,0,2,4,0,0
5290,False,House,1,1,0,0,0,0,0
5291,False,House,5,0,1,2,0,2,0
5292,False,House,6,0,2,0,3,1,0
5293,False,House,3,2,0,0,0,1,0
5294,True,Gambler,3,1,0,1,0,0,1
5295,True,Gambler,6,1,0,1,0,1,3
5296,False,House,3,0,0,1,2,0,0
5297,True,Gambler,5,2,0,1,0,1,1
5298,False,House,4,1,0,2,1,0,0
5299,False,House,5,1,1,0,3,0,0
5300,False,House,4,0,0,3,1,0,0
5301,True,Gambler,5,0,1,1,1,1,1
5302,True,Gambler,3,0,0,1,0,0,2
5303,False,House,5,1,0,0,2,2,0
5304,False,House,5,1,1,0,2,1,0
5305,True,Gambler,9,2,0,3,1,1,2
5306,True,Gambler,7,0,2,0,1,2,2
5307,True,Gambler,4,0,0,1,1,0,2
5308,False,House,3,0,0,0,1,2,0
5309,True,Gambler,4,0,1,0,0,2,1
5310,True,Gambler,5,1,2,0,1,0,1
5311,False,House,5,0,3,1,0,1,0
5312,True,Gambler,5,2,1,0,1,0,1
5313,True,Gambler,1,0,0,0,0,0,1
5314,False,House,4,0,2,1,0,1,0
5315,False,House,5,1,2,2,0,0,0
5316,False,House,2,1,1,0,0,0,0
5317,True,Gambler,6,0,1,2,0,0,3
5318,False,House,6,3,0,1,1,1,0
5319,True,Gambler,4,1,0,0,2,0,1
5320,False,House,4,1,0,2,0,1,0
5321,True,Gambler,5,1,1,0,1,1,1
5322,True,Gambler,3,0,0,1,1,0,1
5323,False,House,4,1,1,0,2,0,0
5324,False,House,7,2,1,2,0,2,0
5325,False,House,5,1,1,1,1,1,0
5326,False,House,2,0,0,1,0,1,0
5327,True,Gambler,2,0,0,0,0,1,1
5328,True,Gambler,4,0,2,0,1,0,1
5329,True,Gambler,5,0,2,0,2,0,1
5330,False,House,8,0,1,1,2,4,0
5331,True,Gambler,3,0,1,0,0,1,1
5332,True,Gambler,5,0,0,1,1,0,3
5333,True,Gambler,6,1,2,1,1,0,1
5334,False,House,2,1,0,0,0,1,0
5335,False,House,3,0,1,1,1,0,0
5336,False,House,0,0,0,0,0,0,0
5337,True,Gambler,5,0,1,0,2,1,1
5338,True,Gambler,5,0,1,0,1,0,3
5339,False,House,5,1,1,1,1,1,0
5340,False,House,4,2,0,0,1,1,0
5341,True,Gambler,3,1,1,0,0,0,1
5342,False,House,4,1,2,1,0,0,0
5343,False,House,3,0,1,1,0,1,0
5344,False,House,5,1,2,0,0,2,0
5345,True,Gambler,4,1,0,1,1,0,1
5346,False,House,5,0,3,0,1,1,0
5347,False,House,6,1,1,1,2,1,0
5348,True,Gambler,2,1,0,0,0,0,1
5349,True,Gambler,6,2,0,1,1,1,1
5350,True,Gambler,4,1,2,0,0,0,1
5351,False,House,2,1,0,0,0,1,0
5352,False,House,5,0,1,1,1,2,0
5353,True,Gambler,3,0,0,2,0,0,1
5354,False,House,4,0,2,0,2,0,0
5355,False,House,2,0,1,0,1,0,0
5356,False,House,4,1,0,2,1,0,0
5357,True,Gambler,4,0,0,0,1,2,1
5358,True,Gambler,5,2,0,0,0,0,3
5359,True,Gambler,4,0,0,0,1,2,1
5360,True,Gambler,5,0,1,0,0,1,3
5361,False,House,5,2,0,1,0,2,0
5362,False,House,3,1,1,1,0,0,0
5363,True,Gambler,6,1,1,0,2,0,2
5364,True,Gambler,5,0,1,1,0,1,2
5365,True,Gambler,3,2,0,0,0,0,1
5366,True,Gambler,3,0,1,0,0,0,2
5367,False,House,5,1,2,1,0,1,0
5368,True,Gambler,2,0,1,0,0,0,1
5369,True,Gambler,6,2,2,0,1,0,1
5370,True,Gambler,4,0,0,3,0,0,1
5371,False,House,3,2,0,0,1,0,0
5372,False,House,5,1,2,1,0,1,0
5373,True,Gambler,4,0,0,1,0,1,2
5374,False,House,3,0,0,1,0,2,0
5375,False,House,2,0,0,1,1,0,0
5376,False,House,3,0,0,1,1,1,0
5377,False,House,3,0,1,1,1,0,0
5378,True,Gambler,3,0,1,0,1,0,1
5379,False,House,3,0,0,0,3,0,0
5380,True,Gambler,5,1,0,1,0,0,3
5381,True,Gambler,7,1,1,2,2,0,1
5382,False,House,2,0,1,0,0,1,0
5383,True,Gambler,5,0,2,0,1,0,2
5384,True,Gambler,8,0,2,0,2,1,3
5385,False,House,6,2,1,2,1,0,0
5386,False,House,4,0,0,2,1,1,0
5387,False,House,4,1,0,1,0,2,0
5388,True,Gambler,7,0,2,1,2,1,1
5389,False,House,3,0,0,0,1,2,0
5390,True,Gambler,9,1,2,2,2,1,1
5391,False,House,0,0,0,0,0,0,0
5392,True,Gambler,6,0,1,0,1,1,3
5393,False,House,5,1,1,1,0,2,0
5394,False,House,3,0,2,1,0,0,0
5395,False,House,1,0,0,1,0,0,0
5396,True,Gambler,6,0,2,1,0,1,2
5397,True,Gambler,3,1,0,0,0,1,1
5398,False,House,4,1,0,1,1,1,0
5399,True,Gambler,4,1,0,1,0,1,1
5400,False,House,4,1,1,1,0,1,0
5401,True,Gambler,2,0,0,1,0,0,1
5402,False,House,2,1,1,0,0,0,0
5403,False,House,3,1,0,0,0,2,0
5404,True,Gambler,3,0,0,0,2,0,1
5405,False,House,5,0,1,1,1,2,0
5406,False,House,3,3,0,0,0,0,0
5407,True,Gambler,4,0,1,0,1,0,2
5408,True,Gambler,5,1,0,1,1,1,1
5409,False,House,3,2,0,1,0,0,0
5410,False,House,4,1,1,0,1,1,0
5411,True,Gambler,6,0,1,1,1,1,2
5412,False,House,2,0,0,1,1,0,0
5413,False,House,3,0,0,1,2,0,0
5414,False,House,6,0,2,3,1,0,0
5415,False,House,2,0,1,0,0,1,0
5416,False,House,1,0,0,1,0,0,0
5417,True,Gambler,7,2,1,0,2,1,1
5418,True,Gambler,5,0,1,1,1,0,2
5419,False,House,4,1,0,1,1,1,0
5420,True,Gambler,7,1,2,1,1,1,1
5421,False,House,3,0,0,1,0,2,0
5422,True,Gambler,6,1,2,0,2,0,1
5423,False,House,3,1,1,0,0,1,0
5424,False,House,3,1,0,0,0,2,0
5425,False,House,2,1,0,0,1,0,0
5426,False,House,1,0,0,0,0,1,0
5427,False,House,6,6,0,0,0,0,0
5428,True,Gambler,4,1,0,0,0,2,1
5429,True,Gambler,7,1,2,0,3,0,1
5430,False,House,4,1,0,1,2,0,0
5431,True,Gambler,5,1,1,0,1,0,2
5432,True,Gambler,4,0,1,1,0,1,1
5433,False,House,4,0,1,2,0,1,0
5434,False,House,3,0,3,0,0,0,0
5435,True,Gambler,5,1,0,1,0,2,1
5436,False,House,2,1,0,0,1,0,0
5437,False,House,4,1,1,0,0,2,0
5438,False,House,3,0,1,1,1,0,0
5439,False,House,4,0,1,0,3,0,0
5440,False,House,2,0,0,2,0,0,0
5441,False,House,2,2,0,0,0,0,0
5442,True,Gambler,7,1,1,1,1,1,2
5443,True,Gambler,2,1,0,0,0,0,1
5444,True,Gambler,6,1,1,1,0,2,1
5445,True,Gambler,4,0,1,0,0,2,1
5446,True,Gambler,9,1,1,1,2,0,4
5447,True,Gambler,5,1,1,1,0,0,2
5448,False,House,4,0,0,2,1,1,0
5449,True,Gambler,4,0,0,2,1,0,1
5450,False,House,4,0,1,1,1,1,0
5451,False,House,4,2,0,2,0,0,0
5452,True,Gambler,5,1,0,1,0,2,1
5453,False,House,3,0,0,1,2,0,0
5454,True,Gambler,5,1,1,0,1,0,2
5455,False,House,3,0,1,1,1,0,0
5456,False,House,4,0,1,0,3,0,0
5457,True,Gambler,7,0,0,2,2,1,2
5458,False,House,5,1,1,0,1,2,0
5459,False,House,5,1,0,0,3,1,0
5460,False,House,2,1,0,1,0,0,0
5461,True,Gambler,7,0,0,2,1,3,1
5462,True,Gambler,3,1,0,0,1,0,1
5463,True,Gambler,5,1,1,0,1,1,1
5464,True,Gambler,3,1,0,0,0,0,2
5465,False,House,2,1,1,0,0,0,0
5466,True,Gambler,4,1,0,1,0,0,2
5467,True,Gambler,3,1,0,0,0,1,1
5468,False,House,1,0,1,0,0,0,0
5469,True,Gambler,4,0,0,1,1,0,2
5470,True,Gambler,7,1,0,2,0,1,3
5471,False,House,3,0,0,1,1,1,0
5472,False,House,5,2,2,1,0,0,0
5473,True,Gambler,5,0,2,0,1,0,2
5474,False,House,2,1,0,0,0,1,0
5475,True,Gambler,5,1,1,0,1,1,1
5476,False,House,3,1,0,1,1,0,0
5477,True,Gambler,5,0,0,1,1,1,2
5478,True,Gambler,5,0,1,3,0,0,1
5479,False,House,3,0,1,1,1,0,0
5480,False,House,2,2,0,0,0,0,0
5481,True,Gambler,4,0,1,1,0,1,1
5482,False,House,4,0,0,1,2,1,0
5483,False,House,5,0,0,3,0,2,0
5484,False,House,6,2,0,2,2,0,0
5485,True,Gambler,6,1,2,0,0,2,1
5486,False,House,4,1,2,0,0,1,0
5487,False,House,4,1,1,1,1,0,0
5488,True,Gambler,4,1,0,1,0,0,2
5489,False,House,4,1,1,1,0,1,0
5490,False,House,4,0,2,0,2,0,0
5491,False,House,5,2,0,0,1,2,0
5492,True,Gambler,2,1,0,0,0,0,1
5493,True,Gambler,5,0,1,1,0,1,2
5494,True,Gambler,5,0,0,0,1,2,2
5495,False,House,3,0,1,0,1,1,0
5496,True,Gambler,6,1,1,1,1,1,1
5497,False,House,3,0,0,0,1,2,0
5498,False,House,2,0,0,0,1,1,0
5499,True,Gambler,3,2,0,0,0,0,1
5500,False,House,7,2,2,1,2,0,0
5501,False,House,4,0,1,1,1,1,0
5502,True,Gambler,5,1,1,1,0,1,1
5503,False,House,1,0,0,1,0,0,0
5504,False,House,5,2,1,0,1,1,0
5505,False,House,6,3,0,1,2,0,0
5506,True,Gambler,3,0,0,1,1,0,1
5507,True,Gambler,3,0,1,0,1,0,1
5508,True,Gambler,4,0,0,1,0,0,3
5509,False,House,6,1,2,2,1,0,0
5510,False,House,3,1,0,1,0,1,0
5511,False,House,4,1,1,1,0,1,0
5512,True,Gambler,3,0,1,1,0,0,1
5513,True,Gambler,6,1,0,1,2,0,2
5514,False,House,2,1,0,1,0,0,0
5515,True,Gambler,4,0,2,0,0,0,2
5516,False,House,4,1,0,1,2,0,0
5517,True,Gambler,2,1,0,0,0,0,1
5518,False,House,3,0,1,0,1,1,0
5519,True,Gambler,3,0,2,0,0,0,1
5520,False,House,3,0,0,1,1,1,0
5521,True,Gambler,2,0,1,0,0,0,1
5522,False,House,1,0,0,0,0,1,0
5523,True,Gambler,3,0,2,0,0,0,1
5524,False,House,3,1,1,0,1,0,0
5525,True,Gambler,6,1,0,0,1,2,2
5526,False,House,4,1,0,0,2,1,0
5527,False,House,4,2,0,2,0,0,0
5528,True,Gambler,3,0,0,1,1,0,1
5529,False,House,1,0,0,1,0,0,0
5530,True,Gambler,5,0,1,0,0,2,2
5531,False,House,3,1,0,2,0,0,0
5532,True,Gambler,4,0,1,1,0,1,1
5533,True,Gambler,4,1,0,1,0,1,1
5534,True,Gambler,4,1,0,1,1,0,1
5535,True,Gambler,6,0,0,2,1,2,1
5536,True,Gambler,6,1,2,0,1,0,2
5537,False,House,4,0,1,1,1,1,0
5538,True,Gambler,3,0,1,0,1,0,1
5539,False,House,4,1,0,1,0,2,0
5540,False,House,6,0,2,1,1,2,0
5541,True,Gambler,4,1,2,0,0,0,1
5542,False,House,1,0,1,0,0,0,0
5543,False,House,2,0,0,0,1,1,0
5544,True,Gambler,5,0,0,1,1,1,2
5545,True,Gambler,3,0,1,1,0,0,1
5546,True,Gambler,5,1,1,1,0,1,1
5547,False,House,1,0,0,1,0,0,0
5548,True,Gambler,3,0,0,0,1,0,2
5549,False,House,5,3,0,0,1,1,0
5550,False,House,5,0,2,2,1,0,0
5551,False,House,5,2,1,0,1,1,0
5552,True,Gambler,4,1,0,1,1,0,1
5553,True,Gambler,4,1,0,2,0,0,1
5554,True,Gambler,7,2,2,1,1,0,1
5555,True,Gambler,4,0,2,0,0,1,1
5556,False,House,4,0,0,1,2,1,0
5557,False,House,1,0,1,0,0,0,0
5558,False,House,3,2,1,0,0,0,0
5559,False,House,3,1,0,2,0,0,0
5560,False,House,4,0,1,2,0,1,0
5561,True,Gambler,2,0,0,0,0,1,1
5562,True,Gambler,7,2,1,1,1,0,2
5563,False,House,6,1,0,4,0,1,0
5564,False,House,5,1,1,1,1,1,0
5565,True,Gambler,7,1,0,2,0,1,3
5566,False,House,1,0,1,0,0,0,0
5567,False,House,1,0,0,0,1,0,0
5568,False,House,5,0,1,1,2,1,0
5569,False,House,4,1,1,1,0,1,0
5570,False,House,6,1,2,1,1,1,0
5571,False,House,2,0,0,0,2,0,0
5572,False,House,5,0,2,1,1,1,0
5573,True,Gambler,7,1,0,1,4,0,1
5574,True,Gambler,3,0,0,1,1,0,1
5575,False,House,2,0,1,0,0,1,0
5576,False,House,8,3,2,1,1,1,0
5577,False,House,2,1,1,0,0,0,0
5578,False,House,2,0,0,2,0,0,0
5579,True,Gambler,4,0,0,2,1,0,1
5580,False,House,2,0,0,0,2,0,0
5581,True,Gambler,6,0,1,0,1,3,1
5582,False,House,2,0,1,1,0,0,0
5583,False,House,4,1,0,1,1,1,0
5584,False,House,2,1,0,0,1,0,0
5585,True,Gambler,6,0,2,1,2,0,1
5586,True,Gambler,5,1,1,0,1,1,1
5587,True,Gambler,3,0,0,1,0,1,1
5588,True,Gambler,4,0,1,0,0,1,2
5589,False,House,3,2,0,0,1,0,0
5590,False,House,3,0,1,1,1,0,0
5591,False,House,1,0,1,0,0,0,0
5592,True,Gambler,10,0,3,1,1,3,2
5593,True,Gambler,4,0,0,1,0,2,1
5594,True,Gambler,3,0,0,0,0,1,2
5595,False,House,2,0,1,1,0,0,0
5596,True,Gambler,4,1,1,0,1,0,1
5597,True,Gambler,3,0,0,0,1,1,1
5598,True,Gambler,2,1,0,0,0,0,1
5599,False,House,2,0,1,0,1,0,0
5600,False,House,3,1,0,0,0,2,0
5601,True,Gambler,2,0,0,0,1,0,1
5602,True,Gambler,3,0,0,0,1,0,2
5603,False,House,3,0,1,1,1,0,0
5604,True,Gambler,4,1,1,0,0,1,1
5605,True,Gambler,7,0,2,1,2,0,2
5606,False,House,2,0,0,1,0,1,0
5607,True,Gambler,2,1,0,0,0,0,1
5608,False,House,4,0,1,1,1,1,0
5609,False,House,2,0,2,0,0,0,0
5610,False,House,3,0,0,0,3,0,0
5611,True,Gambler,4,1,0,0,1,1,1
5612,False,House,2,0,0,0,1,1,0
5613,True,Gambler,2,0,1,0,0,0,1
5614,True,Gambler,5,2,0,1,0,1,1
5615,False,House,3,2,1,0,0,0,0
5616,True,Gambler,5,0,1,0,1,0,3
5617,True,Gambler,7,2,1,1,1,1,1
5618,True,Gambler,6,1,1,1,2,0,1
5619,False,House,1,0,0,0,0,1,0
5620,True,Gambler,7,2,0,2,0,1,2
5621,True,Gambler,3,1,0,1,0,0,1
5622,True,Gambler,1,0,0,0,0,0,1
5623,False,House,8,2,2,1,3,0,0
5624,False,House,2,0,1,0,0,1,0
5625,False,House,2,0,1,0,0,1,0
5626,True,Gambler,6,1,1,1,1,0,2
5627,True,Gambler,5,1,2,0,0,1,1
5628,True,Gambler,3,0,0,1,1,0,1
5629,True,Gambler,4,0,1,0,1,1,1
5630,False,House,4,1,1,0,1,1,0
5631,False,House,3,0,1,1,1,0,0
5632,False,House,2,0,0,0,0,2,0
5633,False,House,3,1,2,0,0,0,0
5634,False,House,3,0,1,2,0,0,0
5635,True,Gambler,9,0,0,2,2,3,2
5636,True,Gambler,4,1,1,1,0,0,1
5637,False,House,1,0,0,0,1,0,0
5638,True,Gambler,4,1,0,1,1,0,1
5639,True,Gambler,4,0,0,2,0,1,1
5640,True,Gambler,10,1,4,2,1,0,2
5641,False,House,4,2,0,1,1,0,0
5642,True,Gambler,4,1,0,0,2,0,1
5643,True,Gambler,5,1,0,0,1,1,2
5644,True,Gambler,5,1,0,2,1,0,1
5645,True,Gambler,4,1,0,0,0,2,1
5646,False,House,2,1,0,0,1,0,0
5647,True,Gambler,6,0,0,1,2,0,3
5648,False,House,4,0,2,0,0,2,0
5649,False,House,2,0,0,0,0,2,0
5650,True,Gambler,6,3,0,2,0,0,1
5651,False,House,6,2,1,1,0,2,0
5652,False,House,3,2,1,0,0,0,0
5653,True,Gambler,2,0,1,0,0,0,1
5654,False,House,5,2,1,0,0,2,0
5655,True,Gambler,2,0,0,0,0,1,1
5656,True,Gambler,5,0,1,1,0,1,2
5657,True,Gambler,5,1,1,0,0,0,3
5658,False,House,1,0,1,0,0,0,0
5659,False,House,2,0,0,0,1,1,0
5660,False,House,5,1,1,2,0,1,0
5661,True,Gambler,2,0,0,0,1,0,1
5662,True,Gambler,5,0,0,3,1,0,1
5663,False,House,2,0,1,0,1,0,0
5664,True,Gambler,5,0,1,1,0,1,2
5665,False,House,9,1,1,3,2,2,0
5666,False,House,4,1,1,0,0,2,0
5667,True,Gambler,5,1,1,0,0,2,1
5668,False,House,4,0,1,1,1,1,0
5669,True,Gambler,4,1,1,0,1,0,1
5670,True,Gambler,2,0,1,0,0,0,1
5671,True,Gambler,1,0,0,0,0,0,1
5672,True,Gambler,4,1,0,1,0,0,2
5673,True,Gambler,6,1,0,1,2,1,1
5674,True,Gambler,2,1,0,0,0,0,1
5675,False,House,4,2,1,0,1,0,0
5676,True,Gambler,3,0,2,0,0,0,1
5677,True,Gambler,3,1,0,0,1,0,1
5678,False,House,4,1,1,0,2,0,0
5679,False,House,5,1,1,1,1,1,0
5680,False,House,6,1,1,2,0,2,0
5681,False,House,3,0,1,1,0,1,0
5682,True,Gambler,4,1,0,0,1,1,1
5683,False,House,4,0,0,1,0,3,0
5684,False,House,5,1,3,0,1,0,0
5685,True,Gambler,4,0,1,0,1,0,2
5686,False,House,2,1,0,1,0,0,0
5687,True,Gambler,5,1,0,1,2,0,1
5688,True,Gambler,3,0,0,1,0,0,2
5689,True,Gambler,4,0,1,0,1,1,1
5690,False,House,4,0,1,1,1,1,0
5691,False,House,5,1,1,3,0,0,0
5692,True,Gambler,7,0,2,0,1,3,1
5693,False,House,4,2,0,1,0,1,0
5694,False,House,5,4,0,1,0,0,0
5695,True,Gambler,6,2,1,0,0,2,1
5696,False,House,5,0,0,2,2,1,0
5697,True,Gambler,4,0,0,1,0,1,2
5698,False,House,5,1,2,0,1,1,0
5699,False,House,6,2,1,0,2,1,0
5700,True,Gambler,6,1,0,1,1,2,1
5701,True,Gambler,5,1,0,0,2,1,1
5702,False,House,2,0,1,0,1,0,0
5703,True,Gambler,4,0,2,0,1,0,1
5704,True,Gambler,2,1,0,0,0,0,1
5705,True,Gambler,4,0,0,0,2,1,1
5706,False,House,3,2,0,1,0,0,0
5707,False,House,2,1,1,0,0,0,0
5708,True,Gambler,1,0,0,0,0,0,1
5709,True,Gambler,2,1,0,0,0,0,1
5710,False,House,6,1,2,1,1,1,0
5711,True,Gambler,4,0,1,2,0,0,1
5712,False,House,4,1,1,1,1,0,0
5713,True,Gambler,2,1,0,0,0,0,1
5714,True,Gambler,7,1,0,2,1,1,2
5715,False,House,3,0,0,0,2,1,0
5716,False,House,3,1,0,2,0,0,0
5717,False,House,6,2,1,1,0,2,0
5718,False,House,1,0,0,0,0,1,0
5719,True,Gambler,5,0,1,0,0,2,2
5720,False,House,4,1,0,1,2,0,0
5721,True,Gambler,4,0,2,0,0,1,1
5722,True,Gambler,7,1,3,1,1,0,1
5723,True,Gambler,5,0,1,2,1,0,1
5724,False,House,5,0,1,0,2,2,0
5725,True,Gambler,6,2,0,1,0,1,2
5726,True,Gambler,9,0,1,2,1,4,1
5727,False,House,3,0,1,1,0,1,0
5728,True,Gambler,4,0,1,0,1,1,1
5729,False,House,1,0,0,0,1,0,0
5730,True,Gambler,6,2,0,0,2,0,2
5731,False,House,3,0,0,1,1,1,0
5732,False,House,5,1,1,3,0,0,0
5733,True,Gambler,6,1,1,1,1,1,1
5734,False,House,4,1,1,0,0,2,0
5735,False,House,3,0,0,1,2,0,0
5736,False,House,1,1,0,0,0,0,0
5737,False,House,3,0,1,1,0,1,0
5738,True,Gambler,8,2,2,0,1,1,2
5739,True,Gambler,4,0,0,0,1,2,1
5740,True,Gambler,3,0,0,0,0,1,2
5741,True,Gambler,5,1,1,0,2,0,1
5742,False,House,4,0,1,0,3,0,0
5743,True,Gambler,7,0,0,3,2,1,1
5744,True,Gambler,7,2,1,1,1,1,1
5745,True,Gambler,3,1,0,0,0,0,2
5746,False,House,2,1,1,0,0,0,0
5747,False,House,3,0,1,0,2,0,0
5748,False,House,3,0,0,1,2,0,0
5749,True,Gambler,3,1,1,0,0,0,1
5750,True,Gambler,4,1,1,0,1,0,1
5751,True,Gambler,4,1,0,1,0,0,2
5752,False,House,1,0,1,0,0,0,0
5753,False,House,4,0,0,2,1,1,0
5754,False,House,5,1,1,1,0,2,0
5755,True,Gambler,5,3,0,0,0,1,1
5756,True,Gambler,7,0,1,0,1,3,2
5757,True,Gambler,4,0,1,1,0,1,1
5758,True,Gambler,5,2,0,0,0,2,1
5759,False,House,5,1,2,2,0,0,0
5760,True,Gambler,4,0,0,1,1,0,2
5761,False,House,5,1,0,1,1,2,0
5762,True,Gambler,6,3,1,1,0,0,1
5763,False,House,4,0,2,2,0,0,0
5764,True,Gambler,6,0,0,1,1,1,3
5765,False,House,6,0,0,1,2,3,0
5766,True,Gambler,4,1,1,1,0,0,1
5767,True,Gambler,3,0,0,0,1,1,1
5768,True,Gambler,2,0,1,0,0,0,1
5769,True,Gambler,4,1,0,1,1,0,1
5770,False,House,6,1,2,2,0,1,0
5771,True,Gambler,5,1,1,1,0,1,1
5772,True,Gambler,3,1,1,0,0,0,1
5773,False,House,2,0,0,1,0,1,0
5774,False,House,6,2,1,2,1,0,0
5775,True,Gambler,9,4,1,1,1,1,1
5776,False,House,1,0,1,0,0,0,0
5777,True,Gambler,3,0,0,1,0,1,1
5778,False,House,1,0,0,1,0,0,0
5779,True,Gambler,4,0,2,0,1,0,1
5780,False,House,2,0,1,0,0,1,0
5781,True,Gambler,8,1,3,1,1,1,1
5782,False,House,4,1,1,0,0,2,0
5783,False,House,4,1,0,1,2,0,0
5784,False,House,3,1,1,1,0,0,0
5785,True,Gambler,4,1,0,1,0,0,2
5786,False,House,0,0,0,0,0,0,0
5787,True,Gambler,5,0,0,1,3,0,1
5788,False,House,4,0,1,1,1,1,0
5789,True,Gambler,6,2,1,1,0,1,1
5790,False,House,4,1,0,2,1,0,0
5791,False,House,2,2,0,0,0,0,0
5792,True,Gambler,6,1,0,2,0,1,2
5793,False,House,2,1,0,0,0,1,0
5794,True,Gambler,2,1,0,0,0,0,1
5795,True,Gambler,6,2,2,0,0,1,1
5796,True,Gambler,7,0,0,3,2,0,2
5797,False,House,4,1,0,0,2,1,0
5798,True,Gambler,4,2,0,0,0,1,1
5799,False,House,3,0,0,1,0,2,0
5800,False,House,2,0,0,1,0,1,0
5801,False,House,1,0,1,0,0,0,0
5802,True,Gambler,3,1,0,1,0,0,1
5803,True,Gambler,6,1,2,1,0,1,1
5804,False,House,5,0,1,2,1,1,0
5805,False,House,4,2,0,1,1,0,0
5806,True,Gambler,2,0,0,0,1,0,1
5807,True,Gambler,3,1,0,0,0,1,1
5808,True,Gambler,3,0,0,1,1,0,1
5809,True,Gambler,5,0,2,1,1,0,1
5810,False,House,3,1,0,0,1,1,0
5811,True,Gambler,4,1,2,0,0,0,1
5812,True,Gambler,8,0,1,1,2,1,3
5813,False,House,1,0,0,1,0,0,0
5814,True,Gambler,5,1,2,1,0,0,1
5815,False,House,2,0,1,1,0,0,0
5816,True,Gambler,6,3,1,0,0,1,1
5817,False,House,6,3,0,1,1,1,0
5818,False,House,1,1,0,0,0,0,0
5819,True,Gambler,4,0,1,1,1,0,1
5820,True,Gambler,1,0,0,0,0,0,1
5821,True,Gambler,4,1,0,1,1,0,1
5822,False,House,4,1,0,1,1,1,0
5823,True,Gambler,3,0,0,2,0,0,1
5824,True,Gambler,4,1,1,1,0,0,1
5825,False,House,4,1,0,1,0,2,0
5826,False,House,3,0,2,1,0,0,0
5827,True,Gambler,4,2,0,1,0,0,1
5828,False,House,4,1,0,0,2,1,0
5829,True,Gambler,3,0,1,0,0,1,1
5830,True,Gambler,4,0,1,1,1,0,1
5831,False,House,6,2,2,0,1,1,0
5832,False,House,6,0,0,2,1,3,0
5833,True,Gambler,6,1,0,2,0,2,1
5834,True,Gambler,5,0,1,1,1,0,2
5835,True,Gambler,4,0,0,2,0,1,1
5836,False,House,4,0,0,1,2,1,0
5837,False,House,3,1,0,0,2,0,0
5838,True,Gambler,5,0,1,0,3,0,1
5839,False,House,6,0,1,2,0,3,0
5840,True,Gambler,5,2,0,0,1,1,1
5841,False,House,5,1,2,0,2,0,0
5842,True,Gambler,5,0,1,1,0,0,3
5843,True,Gambler,3,1,1,0,0,0,1
5844,True,Gambler,5,0,3,1,0,0,1
5845,True,Gambler,6,0,1,1,2,0,2
5846,True,Gambler,4,0,2,0,1,0,1
5847,False,House,3,2,0,1,0,0,0
5848,False,House,4,1,1,0,2,0,0
5849,False,House,1,1,0,0,0,0,0
5850,False,House,5,0,1,0,3,1,0
5851,False,House,4,0,2,1,1,0,0
5852,False,House,3,0,1,0,1,1,0
5853,True,Gambler,5,1,0,1,1,0,2
5854,True,Gambler,4,0,1,0,0,0,3
5855,False,House,1,0,1,0,0,0,0
5856,False,House,2,0,0,0,0,2,0
5857,False,House,4,0,0,1,2,1,0
5858,False,House,5,0,3,2,0,0,0
5859,False,House,7,1,3,2,1,0,0
5860,False,House,3,0,0,0,1,2,0
5861,False,House,4,1,2,0,1,0,0
5862,False,House,2,2,0,0,0,0,0
5863,True,Gambler,3,1,0,0,0,0,2
5864,False,House,1,1,0,0,0,0,0
5865,True,Gambler,3,0,1,0,0,1,1
5866,False,House,3,1,1,0,1,0,0
5867,True,Gambler,3,0,1,1,0,0,1
5868,True,Gambler,6,1,0,2,2,0,1
5869,False,House,3,1,0,1,1,0,0
5870,True,Gambler,3,0,1,0,0,1,1
5871,True,Gambler,5,0,1,0,1,2,1
5872,False,House,5,0,1,1,2,1,0
5873,True,Gambler,2,1,0,0,0,0,1
5874,True,Gambler,6,2,1,2,0,0,1
5875,True,Gambler,4,1,0,0,0,1,2
5876,True,Gambler,3,0,0,0,1,0,2
5877,True,Gambler,6,2,0,3,0,0,1
5878,False,House,2,0,1,1,0,0,0
5879,True,Gambler,4,0,0,1,0,2,1
5880,False,House,5,2,2,0,0,1,0
5881,True,Gambler,7,1,0,1,3,1,1
5882,False,House,2,1,1,0,0,0,0
5883,False,House,1,0,0,0,1,0,0
5884,False,House,3,0,2,0,0,1,0
5885,True,Gambler,8,3,0,1,0,3,1
5886,False,House,4,1,2,0,1,0,0
